Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|1|Шушаков Роман|||Калининградская область
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|2|Крысенков Глеб|||Санкт-Петербург
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|3|Синица Пётр|||Калининградская область
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|4|Кортелëв Фёдор|||Калининградская область
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|5|Перерва Вадим|||Калининградская область
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|6|Ломаев Владимир|||Санкт-Петербург
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|7|Черемискин Роман|||Калининградская область
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|8|Андреев Александр|||Калининградская область
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|9|Остапчук Иван|||Калининградская область
2025|2025.05.17|Балтийский серф-контест #1|Калининградская область, Филинская бухта|серфинг|длинная доска|мужчины|DNS|Блискунов Дмитрий|||Калининградская область
