Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|ФИО|Год рождения|Разряд|Регион
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|1|Климова Мария|||Калининградская область
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|2|Гуслина Полина|||Калининградская область
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|3|Герасимова Екатерина|||Калининградская область
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|4|Лукина Екатерина|||Калининградская область
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|5|Заховаева Ульяна|||Калининградская область
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|5|Обухова Татьяна|||Калининградская область
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|7|Шестакова Дари|||Калининградская область
2025|2025.09.18|Балтийский серф-контест #2|Калининградская область, Филинская бухта|серфинг|длинная доска|женщины|7|Кузьмина Полина Андреевна|1993||Санкт-Петербург
