Год|Дата|Событие|Место проведения|Вид спорта|Дисциплина|Категория|Место|round_name|round_place|ФИО|Год рождения|Разряд|Регион
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|1|final|1|Коровина Виктория Леонидовна|||Приморский край
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|2|final|2|Силивончик Анастасия|||Приморский край
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|3|final|3|Филинова Галина|||Приморский край
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|4|final|4|Кабаргина Кира|||Приморский край
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|5|semifinal|3|Чепугова Александра|||Приморский край
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|5|semifinal|3|Силютина Алина Константиновна|1996||Приморский край
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|7|quarterfinal|3|Ясинская Анна|||Приморский край
2025|2025.08.29|Чемпионат Приморского края|Владивосток|серфинг|длинная доска|женщины|7|quarterfinal|3|Бедиева Эльмира|||Приморский край
