Год,Событие,Место проведения,Вид спорта,Дисциплина,Категория,Место,ФИО,Год рождения,Разряд,Регион
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,1,Тихонова Анна,,2,Калининградская область
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,2,Матвеева Анна,,2,Калининградская область
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,3,Бланк Мария,,без разряда,Калининградская область
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,4,Климова Наталья,,без разряда,Калининградская область
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,5,Климова Мария,,3,Калининградская область
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,5,Герасимова Екатерина,,3,Калининградская область
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,5,Бороденкова Екатерина,,без разряда,Калининградская область
2023,Чемпионат Калининградской области,Зеленоградск,серфинг,длинная доска,женщины,5,Данькова Елизавета,,без разряда,Калининградская область
